-5.178666667,0.008733333,0.0165,112.7666677,2.63E-05,-1.746456376,10.2,2023/4/25 2:00
-5.144666667,0.007066667,0.014866667,112.8999327,2.60E-05,-1.754273333,10.2,2023/4/25 2:30
-5.095333333,0.007827586,0.016517241,113.600001,2.43E-05,-1.770644295,10.13333333,2023/4/25 3:00
-4.926333333,0.0081,0.0159,113.8333027,2.60E-05,-1.7868,10.1,2023/4/25 3:30
-4.925333333,0.007233333,0.016666667,113.8333027,2.27E-05,-1.79789404,10.1,2023/4/25 4:00
-4.876,0.0128,0.018266667,113.5999653,2.36E-05,-1.814734568,10.2,2023/4/25 4:30
-4.807,0.012034483,0.020862069,113.9666647,2.55E-05,-1.846542484,10.1,2023/4/25 5:00
-4.658,0.0129,0.020233333,114.8666023,3.05E-05,-1.905662252,10,2023/4/25 5:30
-4.403666667,0.009633333,0.0219,115.866633,5.11E-05,-1.927609272,9.933333333,2023/4/25 6:00
-4.479666667,0.010833333,0.0162,115.366633,4.60E-05,-1.928713333,10,2023/4/25 6:30
-5.041,0.006413793,0.014206897,111.2999673,5.36E-05,-1.921466667,10.6,2023/4/25 7:00
-6.061,-0.0037,-0.002633333,106.5999347,6.71E-05,-1.90888,11.3,2023/4/25 7:30
-6.742333333,-0.0131,-0.008033333,103.5,6.77E-05,-1.874098684,11.83333333,2023/4/25 8:00
-7.464333333,-0.020766667,-0.028433333,98.6499025,8.79E-05,-1.76995302,12.65,2023/4/25 8:30
-8.100333333,-0.017137931,-0.019413793,95.633301,4.83E-05,-1.6423,13.13333333,2023/4/25 9:00
-8.808666667,-0.016733333,-0.017366667,92.066569,4.70E-05,-1.393893333,13.7,2023/4/25 9:30
-9.590666667,-0.039366667,-0.052066667,89.19995133,4.53E-05,-1.153550336,14.16666667,2023/4/25 10:00
-10.363,-0.0439,-0.058733333,85.46655267,3.98E-05,-0.958413333,14.76666667,2023/4/25 10:30
-11.222,-0.049310345,-0.068034483,81.99991833,4.93E-05,-0.814845638,15.3,2023/4/25 11:00
-12.167,-0.056633333,-0.0726,78.76660133,4.50E-05,-0.548773333,15.86666667,2023/4/25 11:30
-12.94033333,-0.0489,-0.069666667,75.96663433,4.50E-05,-0.33084,16.200001,2023/4/25 12:00
-13.59966667,-0.0469,-0.0591,72.966634,4.06E-05,-0.180406667,16.566666,2023/4/25 12:30
-14.008,-0.052931034,-0.068724138,69.96655267,3.42E-05,-0.081126582,17.333333,2023/4/25 13:00
-14.791,-0.055833333,-0.0704,66.733317,4.07E-05,-0.078493671,17.96666633,2023/4/25 13:30
-15.60066667,-0.0589,-0.074633333,65.20003267,6.16E-05,-0.296354839,18.266667,2023/4/25 14:00
-16.136,-0.0652,-0.083066667,61.43334967,5.32E-05,-0.763993197,18.799999,2023/4/25 14:30
-18.72033333,-0.0593,-0.071766667,70.53328433,4.87E-05,1.29208,18,2023/4/25 17:30
-18.58533333,-0.046966667,-0.054833333,73.83333333,4.66E-05,1.2914,17.73333367,2023/4/25 18:00
-18.34966667,-0.038233333,-0.0507,77.833252,4.13E-05,1.208806667,17.3,2023/4/25 18:30
-17.99866667,-0.031689655,-0.043896552,82.29996733,4.17E-05,1.153786667,16.79999967,2023/4/25 19:00
-17.64633333,-0.025866667,-0.033133333,85.966553,4.05E-05,1.0986,16.39999967,2023/4/25 19:30
-17.28866667,-0.023366667,-0.033,88.29996767,3.57E-05,1.060618421,16.36666633,2023/4/25 20:00
-16.926,-0.021466667,-0.032433333,90.46663433,3.74E-05,0.981666667,16.23333267,2023/4/25 20:30
-16.55833333,-0.018733333,-0.0283,94.33333333,4.04E-05,0.862686667,15.83333333,2023/4/25 21:00
-16.133,-0.014275862,-0.025931034,97.66666667,3.60E-05,0.794233333,15.5,2023/4/25 21:30
-15.63066667,-0.015166667,-0.0219,99.99993367,3.17E-05,0.711206667,15.3,2023/4/25 22:00
-15.14666667,-0.012166667,-0.021466667,103.0332997,3.04E-05,0.65046,15.06666667,2023/4/25 22:30
-14.715,-0.010533333,-0.016866667,105.3666023,3.03E-05,0.5734,14.93333333,2023/4/25 23:00
-14.29066667,-0.008172414,-0.019931034,106.933268,2.79E-05,0.52288,14.8,2023/4/25 23:30
-13.88066667,-0.0074,-0.018466667,108.8499525,3.15E-05,0.443695364,14.65,2023/4/26 0:00
-13.47566667,-0.005466667,-0.0156,110.7999495,2.75E-05,0.377675,14.55,2023/4/26 0:30
-13.121,-0.003233333,-0.011233333,111.899902,2.68E-05,0.2982,14.46666667,2023/4/26 1:00
-12.769,-0.002551724,-0.012793103,114.0332997,2.78E-05,0.244666667,14.33333333,2023/4/26 1:30
-12.428,-0.000266667,-0.0075,115.7666013,2.73E-05,0.219682119,14.26666667,2023/4/26 2:00
-12.11666667,-0.0002,-0.0083,116.8999327,2.79E-05,0.18962,14.2,2023/4/26 2:30
-11.817,0.001066667,-0.007133333,118.0665993,2.96E-05,0.163688742,14.16666667,2023/4/26 3:00
-11.47333333,0.003758621,-0.006,119.0332997,3.00E-05,0.107246753,13.93333333,2023/4/26 3:30
-11.21566667,0.003066667,-0.001466667,120.5665993,2.44E-05,0.00612,13.73333333,2023/4/26 4:00
-10.96266667,0.006533333,-0.0014,121.3999327,2.82E-05,-0.051450331,13.7,2023/4/26 4:30
-10.672,0.005033333,0.0015,122.266632,2.54E-05,-0.077231788,13.7,2023/4/26 5:00
-10.302,0.005137931,-0.002241379,123.0999347,3.01E-05,-0.11452,13.7,2023/4/26 5:30
-10.08033333,0.006,3.33E-05,123.5332997,4.91E-05,-0.17672,13.73333333,2023/4/26 6:00
-10.06566667,0.002433333,-0.001433333,123.0665993,4.31E-05,-0.173662252,13.76666667,2023/4/26 6:30
-10.46833333,0.000633333,-0.011533333,120.8999327,5.73E-05,-0.138866667,13.96666667,2023/4/26 7:00
-11.219,-0.013586207,-0.022103448,117.033269,7.03E-05,-0.123703226,14.6,2023/4/26 7:30
-12.03,-0.015766667,-0.031833333,111.8333027,7.82E-05,-0.036444444,15.4,2023/4/26 8:00
-12.78,-0.022133333,-0.0413,106.399948,6.53E-05,-0.028184211,16.1499995,2023/4/26 8:30
-13.43933333,-0.0238,-0.039266667,103.3333333,4.74E-05,0.074945946,16.66666667,2023/4/26 9:00
-14.07566667,-0.028310345,-0.044551724,98.399999,4.72E-05,0.289152318,17.333333,2023/4/26 9:30
-14.81033333,-0.045366667,-0.0702,92.86661767,4.71E-05,0.475315789,18.20000033,2023/4/26 10:00
-15.7705,-0.0552,-0.081833333,88.73323533,6.37E-05,0.652730263,18.76666633,2023/4/26 10:30
-16.46266667,-0.060366667,-0.0869,83.933268,4.20E-05,0.904888158,19.46666667,2023/4/26 11:00
-17.274,-0.057965517,-0.088344828,80.233236,4.76E-05,1.162569536,20.09999967,2023/4/26 11:30
-18.10433333,-0.060933333,-0.090766667,76.39990267,5.58E-05,1.342444444,20.76666633,2023/4/26 12:00
-18.826,-0.0562,-0.0835,71.96655267,5.09E-05,1.472453947,21.23333367,2023/4/26 12:30
-19.46366667,-0.0616,-0.087366667,69.466634,4.67E-05,1.410633987,21.633333,2023/4/26 13:00
-22.049,-0.069433333,-0.091366667,65.999878,5.98E-05,2.34924183,21.75,2023/4/26 16:30
-22.02233333,-0.062466667,-0.090966667,68.03328467,4.69E-05,2.340444444,21.66666667,2023/4/26 17:00
-21.97866667,-0.062689655,-0.082793103,71.33333333,4.80E-05,2.284888889,21.23333267,2023/4/26 17:30
-21.65766667,-0.050333333,-0.068133333,74.83325167,6.02E-05,2.275857143,21,2023/4/26 18:00
-21.443,-0.043033333,-0.060366667,77.89998367,5.16E-05,2.21966,20.66666667,2023/4/26 18:30
-21.28366667,-0.039066667,-0.054833333,82.166585,4.71E-05,2.16692,20.26666633,2023/4/26 19:00
-21.13533333,-0.035034483,-0.054,85.89998367,4.20E-05,2.0952,19.83333333,2023/4/26 19:30
-20.84266667,-0.031666667,-0.0522,89.36653667,4.14E-05,2.047713333,19.56666667,2023/4/26 20:00
-20.345,-0.031466667,-0.048166667,92.199951,3.89E-05,1.991781457,19.3,2023/4/26 20:30
-19.866,-0.0276,-0.044,95.06665033,4.02E-05,1.955913333,19.06666667,2023/4/26 21:00
-19.381,-0.023103448,-0.043551724,97.33333333,3.82E-05,1.898450331,18.93333333,2023/4/26 21:30
-18.91066667,-0.0229,-0.041866667,99.16666667,3.26E-05,1.847375,18.799999,2023/4/26 22:00
-18.52466667,-0.021733333,-0.0379,100.6999663,3.19E-05,1.761198675,18.799999,2023/4/26 22:30
-18.14,-0.0264,-0.039566667,102.666631,3.12E-05,1.710874172,18.700001,2023/4/26 23:00
-17.793,-0.018689655,-0.036896552,104.2666677,3.34E-05,1.670282895,18.63333367,2023/4/26 23:30
-17.439,-0.018833333,-0.036766667,105.8666687,3.49E-05,1.603177632,18.56666667,2023/4/27 0:00
-17.10433333,-0.017133333,-0.035266667,108.0499495,3.16E-05,1.503503268,18.3499995,2023/4/27 0:30
-16.72966667,-0.011333333,-0.030033333,110.233266,3.04E-05,1.443251656,18.23333367,2023/4/27 1:00
-16.42366667,-0.014137931,-0.031068966,111.299998,2.89E-05,1.434555556,18.16666733,2023/4/27 1:30
-16.158,-0.0112,-0.028966667,112.866633,3.16E-05,1.426544218,18.03333333,2023/4/27 2:00
-15.89566667,-0.014866667,-0.028666667,114.5332333,2.86E-05,1.369490323,17.96666667,2023/4/27 2:30
-15.62533333,-0.011,-0.0298,115.7999673,3.13E-05,1.307397436,17.9,2023/4/27 3:00
-15.27866667,-0.011310345,-0.028931034,116.8999683,3.18E-05,1.258777778,17.7,2023/4/27 3:30
-15.07766667,-0.008933333,-0.029266667,117.7666677,2.93E-05,1.188753333,17.700001,2023/4/27 4:00
-14.95233333,-0.009966667,-0.027766667,117.899999,3.05E-05,1.236087248,17.8,2023/4/27 4:30
-14.778,-0.011433333,-0.026366667,117.599899,3.13E-05,1.2285,17.93333333,2023/4/27 5:00
-14.616,-0.012034483,-0.029448276,118.0332997,3.37E-05,1.17008,17.96666667,2023/4/27 5:30
-14.29466667,-0.0103,-0.028966667,118.966634,5.14E-05,1.143193333,17.83333267,2023/4/27 6:00
-14.044,-0.012666667,-0.026166667,119.5999653,5.16E-05,1.099711409,17.76666633,2023/4/27 6:30
-13.97833333,-0.014133333,-0.029666667,119.600001,5.32E-05,1.043293333,17.73333367,2023/4/27 7:00
-13.949,-0.016206897,-0.034137931,118.7333017,6.24E-05,1.055677852,17.93333333,2023/4/27 7:30
-14.00066667,-0.020433333,-0.038733333,117.4999337,0.000111433,1.082539474,18.13333367,2023/4/27 8:00
-14.041,-0.021066667,-0.0441,115.7999495,6.40E-05,1.129245161,18.4,2023/4/27 8:30
-14.10766667,-0.021033333,-0.037,115.100001,5.72E-05,1.122242038,18.46666667,2023/4/27 9:00
-14.19733333,-0.021655172,-0.040172414,114.466634,5.81E-05,1.164458065,18.46666667,2023/4/27 9:30
-14.40366667,-0.0319,-0.049733333,112.2333323,6.58E-05,1.243936306,18.7,2023/4/27 10:00
-14.59666667,-0.033766667,-0.053933333,110.1333007,6.53E-05,1.291090909,19.03333333,2023/4/27 10:30
-15.07133333,-0.037733333,-0.056166667,108.2666013,4.18E-05,1.391948718,19.23333367,2023/4/27 11:00
-15.56,-0.038310345,-0.058344828,106.266632,4.68E-05,1.50816129,19.46666667,2023/4/27 11:30
-16.31633333,-0.0459,-0.0727,102.2999673,5.40E-05,1.601554839,20,2023/4/27 12:00
-17.197,-0.048033333,-0.077,97.20003267,4.62E-05,1.707625806,20.733333,2023/4/27 12:30
-18.03666667,-0.0569,-0.084766667,92.63321967,4.82E-05,1.762082803,21.26666633,2023/4/27 13:00
-19.04466667,-0.065103448,-0.090517241,89.266683,5.56E-05,1.740593548,21.633333,2023/4/27 13:30
-19.981,-0.0672,-0.0913,84.53328467,5.51E-05,1.564503226,22.03333333,2023/4/27 14:00
-20.89433333,-0.0758,-0.1024,82.63330067,7.04E-05,0.805608974,22.10000033,2023/4/27 14:30
-21.45766667,-0.0789,-0.1039,80.83333333,5.74E-05,0.433679739,22.23333367,2023/4/27 15:00
-21.83866667,-0.082586207,-0.109448276,80.76660167,5.07E-05,1.189066667,22.26666633,2023/4/27 15:30
-22.12833333,-0.082033333,-0.108066667,81.79988633,5.76E-05,2.104192053,21.89999967,2023/4/27 16:00
-22.31066667,-0.075733333,-0.101833333,83.3499755,4.97E-05,2.73943038,21.6500005,2023/4/27 16:30
-22.33833333,-0.0659,-0.0856,85.06656933,5.28E-05,2.797132075,21.46666667,2023/4/27 17:00
-22.32866667,-0.053310345,-0.073137931,86.66658567,5.49E-05,2.713607595,21.3,2023/4/27 17:30
-22.18433333,-0.0461,-0.066,89.266683,6.67E-05,2.66281761,21.06666667,2023/4/27 18:00
-22.01833333,-0.042833333,-0.059466667,91.39998367,5.70E-05,2.60500625,20.86666633,2023/4/27 18:30
-21.79333333,-0.036033333,-0.058433333,94.266683,5.15E-05,2.573647799,20.56666667,2023/4/27 19:00
-21.55033333,-0.036275862,-0.057344828,96.63330067,4.08E-05,2.53,20.43333333,2023/4/27 19:30
-21.20333333,-0.035666667,-0.059266667,98.33333333,4.83E-05,2.456075949,20.3,2023/4/27 20:00
-20.81133333,-0.0308,-0.0547,99.89996833,4.63E-05,2.41900625,20.200001,2023/4/27 20:30
-20.453,-0.031933333,-0.052,101.6333313,4.37E-05,2.38208805,20.1,2023/4/27 21:00
-20.15133333,-0.030172414,-0.048655172,103.2666677,3.77E-05,2.34059375,20,2023/4/27 21:30
-19.80266667,-0.026033333,-0.047433333,104.6999663,3.73E-05,2.295602484,20,2023/4/27 22:00
-19.53666667,-0.024,-0.046933333,105.1666003,3.45E-05,2.25225641,20.03333333,2023/4/27 22:30
-19.26233333,-0.021933333,-0.043833333,106.3666023,3.60E-05,2.162039735,19.96666667,2023/4/27 23:00
-19.013,-0.022827586,-0.042689655,107.733266,3.25E-05,2.099072848,19.86666633,2023/4/27 23:30
-18.71666667,-0.017766667,-0.043033333,109.433268,3.74E-05,2.114721854,19.76666633,2023/4/28 0:00
-18.399,-0.013933333,-0.040866667,111.4999005,3.67E-05,2.085537975,19.6,2023/4/28 0:30
-18.11,-0.007866667,-0.0337,112.1333007,3.38E-05,1.998993421,19.6,2023/4/28 1:00
-17.86,-0.012758621,-0.041137931,113.766632,3.36E-05,1.955647436,19.5,2023/4/28 1:30
-17.54133333,-0.018366667,-0.034566667,115.2666677,3.44E-05,1.895828947,19.43333333,2023/4/28 2:00
-17.23866667,-0.0141,-0.033733333,117.066635,3.63E-05,1.804529032,19.2,2023/4/28 2:30
-16.92766667,-0.014866667,-0.034433333,118.9666647,3.28E-05,1.739333333,19,2023/4/28 3:00
-16.61933333,-0.010965517,-0.03337931,120.333267,3.58E-05,1.688570513,18.96666667,2023/4/28 3:30
-16.32833333,-0.013033333,-0.030666667,121.266632,3.12E-05,1.633974359,18.83333267,2023/4/28 4:00
-16.04466667,-0.0137,-0.032033333,121.9332323,2.91E-05,1.589726708,18.86666633,2023/4/28 4:30
-15.86433333,-0.013866667,-0.032733333,122.1999,2.84E-05,1.5813125,18.83333267,2023/4/28 5:00
-15.53233333,-0.012034483,-0.037482759,122.2665657,4.34E-05,1.55077707,18.83333267,2023/4/28 5:30
-15.26566667,-0.013766667,-0.033466667,122.7666013,5.42E-05,1.573489933,18.76666733,2023/4/28 6:00
-15.15466667,-0.0178,-0.036033333,123.099899,5.34E-05,1.5853,18.700001,2023/4/28 6:30
-15.24366667,-0.018633333,-0.035833333,121.4999337,6.65E-05,1.57532,19.03333267,2023/4/28 7:00
-15.25933333,-0.017172414,-0.045655172,119.3999683,7.11E-05,1.595966443,19.36666633,2023/4/28 7:30
-15.26966667,-0.025033333,-0.037366667,118.0332997,7.56E-05,1.628369128,19.53333333,2023/4/28 8:00
-15.35966667,-0.022233333,-0.042166667,116.8499985,6.59E-05,1.622466667,19.6,2023/4/28 8:30
-15.388,-0.027,-0.047466667,116.1999357,6.28E-05,1.670697987,19.66666733,2023/4/28 9:00
-15.476,-0.033,-0.053724138,113.4332987,5.89E-05,1.762093333,19.96666633,2023/4/28 9:30
-15.70766667,-0.036166667,-0.056966667,111.3999683,5.49E-05,1.81928,20.3,2023/4/28 10:00
-16.50033333,-0.045166667,-0.0665,107.266632,5.47E-05,1.919453333,20.933333,2023/4/28 10:30
-16.78033333,-0.037566667,-0.059233333,105.7666677,6.13E-05,1.899586667,21.06666667,2023/4/28 11:00
-16.96933333,-0.038517241,-0.054448276,105.4999337,5.80E-05,1.930186667,21,2023/4/28 11:30
-17.08733333,-0.0361,-0.056966667,105.0332997,5.61E-05,1.959019868,21.1,2023/4/28 12:00
-17.17233333,-0.034866667,-0.055966667,104.5999653,6.31E-05,2.00265625,21.06666667,2023/4/28 12:30
-17.248,-0.0347,-0.053433333,104.5999653,4.75E-05,2.002993711,20.96666667,2023/4/28 13:00
-17.22733333,-0.032206897,-0.049448276,105.9665983,4.70E-05,1.962126582,20.7,2023/4/28 13:30
-17.161,-0.037766667,-0.052266667,105.5332997,6.24E-05,1.986180645,20.96666733,2023/4/28 14:00
-17.18166667,-0.033666667,-0.050133333,104.7333017,6.47E-05,1.95014094,21.066667,2023/4/28 14:30
-17.182,-0.028933333,-0.045533333,106.4332987,5.52E-05,1.920592105,20.46666633,2023/4/28 15:00
-17.116,-0.025275862,-0.045413793,108.3666687,5.57E-05,1.884269231,20.133333,2023/4/28 15:30
-16.8495,-0.0325,-0.035933333,111.6333007,5.59E-05,1.838825806,19.566667,2023/4/28 16:00
-16.238,-0.019766667,-0.041333333,115.733266,5.11E-05,1.71635625,19.09999967,2023/4/28 17:00
-15.759,-0.021551724,-0.03462069,118.9333343,6.62E-05,1.678912752,18.59999967,2023/4/28 17:30
-15.47266667,-0.0183,-0.0362,120.5332997,5.12E-05,1.630853333,18.46666667,2023/4/28 18:00
-15.07266667,-0.0157,-0.0349,120.466634,7.03E-05,1.56342,18.63333367,2023/4/28 18:30
-14.93033333,-0.0168,-0.0391,118.866633,4.83E-05,1.544288591,19.03333267,2023/4/28 19:00
-14.789,-0.015,-0.030413793,119.1333007,4.19E-05,1.4787,18.96666667,2023/4/28 19:30
-14.58433333,-0.013133333,-0.031333333,120.366633,4.30E-05,1.420463087,18.799999,2023/4/28 20:00
-14.2785,-0.009966667,-0.030666667,123.0332997,4.55E-05,1.404718121,18.33333267,2023/4/28 20:30
-14.07633333,-0.011966667,-0.0282,124.2333323,4.26E-05,1.289586667,18.23333367,2023/4/28 21:00
-13.84933333,-0.010655172,-0.025896552,124.4333343,4.32E-05,1.205234899,18.23333367,2023/4/28 21:30
-13.68666667,-0.010433333,-0.0237,124.7999317,3.89E-05,1.108893333,18.23333367,2023/4/28 22:00
-13.50033333,-0.008466667,-0.0259,125.3999683,3.78E-05,1.061426667,18.13333367,2023/4/28 22:30
-13.33,-0.008366667,-0.0257,125.5332997,3.48E-05,1.036281879,18.06666667,2023/4/28 23:00
-13.17166667,-0.011275862,-0.024862069,125.7333017,3.42E-05,1.0051,18,2023/4/28 23:30
-13.028,-0.0084,-0.024733333,125.7999673,3.50E-05,0.978861842,18,2023/4/29 0:00
-12.883,-0.009866667,-0.0213,126.849899,3.41E-05,0.95335625,17.9,2023/4/29 0:30
-12.743,-0.013333333,-0.022,127.0999653,3.31E-05,0.91645098,17.9,2023/4/29 1:00
-12.631,-0.010448276,-0.024413793,126.433268,3.04E-05,0.912513333,17.9,2023/4/29 1:30
-12.55866667,-0.012666667,-0.031366667,125.333267,3.06E-05,0.922253333,18.06666667,2023/4/29 2:00
-12.483,-0.009666667,-0.028466667,124.6999663,3.18E-05,0.885342282,18.1,2023/4/29 2:30
-12.39833333,-0.010666667,-0.028633333,124.7999673,2.99E-05,0.855753333,18.03333333,2023/4/29 3:00
-12.28966667,-0.009827586,-0.026931034,124.5665993,3.22E-05,0.820173333,18.06666667,2023/4/29 3:30
-12.09966667,-0.0092,-0.021133333,124.366633,3.50E-05,0.774258278,17.93333333,2023/4/29 4:00
-12.01533333,-0.015166667,-0.026033333,124.2666013,2.95E-05,0.736874172,17.799999,2023/4/29 4:30
-11.921,-0.008,-0.0258,124.166631,3.07E-05,0.707322148,17.86666633,2023/4/29 5:00
